ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
20230515B495200_001,VEH_1919,2,D_234,2023-05-16 01:47,0,60,2023-05-16 02:47,Yes,20.99,0,360,4
20230515B495145_001,VEH_1919,3,D_76,2023-05-16 06:52,8,60,2023-05-16 08:00,Yes,20.12,420,900,4
Null,VEH_1920,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B498487_001,VEH_1920,2,D_205,2023-05-16 00:57,0,60,2023-05-16 01:57,Yes,38.94,0,360,2
Null,VEH_1920,3,O_19,2023-05-16 06:26,0,0,2023-05-16 06:26,Null,0.0,0,1440,-1
MF2305156310886,VEH_1920,4,D_1278,2023-05-16 10:01,0,60,2023-05-16 11:01,Yes,34.13,600,1020,2
Null,VEH_1921,1,O_276,2023-05-16 07:12,0,0,2023-05-16 07:12,Null,0.0,0,1440,-1
20230515B495307_001,VEH_1921,2,D_33,2023-05-16 07:50,310,60,2023-05-16 14:00,Yes,36.2,780,1080,5
Null,VEH_1921,3,O_800,2023-05-16 14:55,0,0,2023-05-16 14:55,Null,0.0,0,1440,-1
20230516B001090_001,VEH_1921,4,D_1,2023-05-16 16:24,96,60,2023-05-16 19:00,Yes,33.13,1080,120,5
Null,VEH_1921,5,O_276,2023-05-16 19:10,0,0,2023-05-16 19:10,Null,0.0,0,1440,-1
20230515B495464_001,VEH_1921,6,D_218,2023-05-16 22:13,0,60,2023-05-16 23:13,Yes,24.9,1080,120,7
20230515B495565_001,VEH_1921,7,D_174,Null,Null,Null,Null,No,16.01,0,360,6
Null,VEH_1922,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495211_001,VEH_1922,2,D_100,2023-05-16 01:53,0,60,2023-05-16 02:53,Yes,19.31,1080,120,4
20230515B495078_001,VEH_1922,3,D_22,2023-05-16 05:01,119,60,2023-05-16 08:00,Yes,21.88,420,900,4
Null,VEH_1922,4,O_276,2023-05-16 09:41,0,0,2023-05-16 09:41,Null,0.0,0,1440,-1
20230515B498370_001,VEH_1922,5,D_207,2023-05-16 09:39,0,60,2023-05-16 10:39,Yes,27.24,420,900,5
Null,VEH_1922,6,O_276,2023-05-16 12:11,0,0,2023-05-16 12:11,Null,0.0,0,1440,-1
20230515B495480_001,VEH_1922,7,D_60,2023-05-16 13:42,0,60,2023-05-16 14:42,Yes,29.17,600,1020,6
Null,VEH_1923,1,O_495,2023-05-16 18:00,0,0,2023-05-16 18:00,Null,0.0,0,1440,-1
20230515B495193_001,VEH_1923,2,D_93,2023-05-16 22:31,0,60,2023-05-16 23:31,Yes,18.59,1080,120,7
20230515B495144_001,VEH_1923,3,D_76,Null,Null,Null,Null,No,20.63,0,360,7
Null,VEH_1924,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495095_001,VEH_1924,2,D_45,2023-05-16 03:36,0,60,2023-05-16 04:36,Yes,30.77,0,360,4
20230515B495222_001,VEH_1924,3,D_106,2023-05-16 08:31,269,60,2023-05-16 14:00,Yes,10.87,780,1080,4
Null,VEH_1924,4,O_614,2023-05-16 14:25,0,0,2023-05-16 14:25,Null,0.0,0,1440,-1
MF2305166313297,VEH_1924,5,D_1280,2023-05-16 15:32,148,60,2023-05-16 19:00,Yes,22.29,1080,120,6
Null,VEH_1924,6,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B000875_001,VEH_1924,7,D_152,Null,Null,Null,Null,No,34.01,420,900,8
Null,VEH_1925,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495215_001,VEH_1925,2,D_63,2023-05-16 04:07,0,60,2023-05-16 05:07,Yes,21.14,0,360,4
20230515B497098_001,VEH_1925,3,D_5,2023-05-16 05:51,69,60,2023-05-16 08:00,Yes,17.15,420,900,4
Null,VEH_1925,4,O_73,2023-05-16 08:38,0,0,2023-05-16 08:38,Null,0.0,0,1440,-1
MF2305316385781,VEH_1925,5,D_1842,2023-05-16 08:43,77,60,2023-05-16 11:00,Yes,33.44,600,1020,5
Null,VEH_1926,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497683_001,VEH_1926,2,D_93,2023-05-16 04:31,0,60,2023-05-16 05:31,Yes,19.4,0,360,4
20230515B495195_001,VEH_1926,3,D_93,2023-05-16 04:31,149,60,2023-05-16 08:00,Yes,17.03,420,900,4
Null,VEH_1927,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495163_001,VEH_1927,2,D_86,2023-05-16 04:45,0,60,2023-05-16 05:45,Yes,17.54,0,360,4
20230515B495082_001,VEH_1927,3,D_24,2023-05-16 06:20,40,60,2023-05-16 08:00,Yes,22.65,420,900,4
Null,VEH_1928,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495115_001,VEH_1928,2,D_138,2023-05-16 04:34,146,60,2023-05-16 08:00,Yes,23.9,420,900,4
20230515B495188_001,VEH_1928,3,D_90,2023-05-16 09:47,13,60,2023-05-16 11:00,Yes,16.7,600,1020,4
Null,VEH_1929,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495169_001,VEH_1929,2,D_144,2023-05-16 04:58,122,60,2023-05-16 08:00,Yes,28.12,420,900,4
MF2305166312295,VEH_1929,3,D_1203,2023-05-16 14:16,0,60,2023-05-16 15:16,Yes,11.79,420,900,4
Null,VEH_1929,4,O_800,2023-05-16 15:59,0,0,2023-05-16 15:59,Null,0.0,0,1440,-1
20230515B495625_001,VEH_1929,5,D_108,2023-05-16 16:29,91,60,2023-05-16 19:00,Yes,18.32,1080,120,6
Null,VEH_1930,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497677_001,VEH_1930,2,D_46,2023-05-16 03:28,212,60,2023-05-16 08:00,Yes,30.12,420,900,4
Null,VEH_1930,3,O_68,2023-05-16 08:57,0,0,2023-05-16 08:57,Null,0.0,0,1440,-1
MF2305176316610,VEH_1930,4,D_1228,2023-05-16 08:52,68,60,2023-05-16 11:00,Yes,18.33,600,1020,5
Null,VEH_1930,5,O_68,2023-05-16 12:47,0,0,2023-05-16 12:47,Null,0.0,0,1440,-1
MF2305176316594,VEH_1930,6,D_1220,2023-05-16 13:29,0,60,2023-05-16 14:29,Yes,31.8,780,1080,5
Null,VEH_1931,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497981_001,VEH_1931,2,D_105,2023-05-16 05:08,112,60,2023-05-16 08:00,Yes,26.1,420,900,4
20230515B495206_001,VEH_1931,3,D_12,2023-05-16 10:14,0,60,2023-05-16 11:14,Yes,14.97,600,1020,3
Null,VEH_1932,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B001103_001,VEH_1932,2,D_109,2023-05-16 01:48,312,60,2023-05-16 08:00,Yes,26.85,420,900,4
20230515B498484_001,VEH_1932,3,D_209,2023-05-16 08:57,0,60,2023-05-16 09:57,Yes,14.47,420,900,3
Null,VEH_1932,4,O_276,2023-05-16 10:19,0,0,2023-05-16 10:19,Null,0.0,0,1440,-1
20230515B494740_001,VEH_1932,5,D_1,2023-05-16 10:15,0,60,2023-05-16 11:15,Yes,28.11,600,1020,5
Null,VEH_1932,6,O_276,2023-05-16 12:10,0,0,2023-05-16 12:10,Null,0.0,0,1440,-1
20230516B000468_001,VEH_1932,7,D_109,2023-05-16 12:51,0,60,2023-05-16 13:51,Yes,26.01,420,900,6
Null,VEH_1932,8,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B001833_001,VEH_1932,9,D_208,Null,Null,Null,Null,No,20.05,420,900,8
20230516B000853_001,VEH_1932,10,D_108,Null,Null,Null,Null,No,19.08,420,900,7
Null,VEH_1933,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B498637_001,VEH_1933,2,D_64,2023-05-16 05:00,120,60,2023-05-16 08:00,Yes,20.85,420,900,4
20230515B495044_001,VEH_1933,3,D_5,2023-05-16 09:42,18,60,2023-05-16 11:00,Yes,19.71,600,1020,4
Null,VEH_1934,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B498467_001,VEH_1934,2,D_1,2023-05-16 01:09,351,60,2023-05-16 08:00,Yes,27.82,420,900,3
Null,VEH_1934,3,O_276,2023-05-16 08:10,0,0,2023-05-16 08:10,Null,0.0,0,1440,-1
20230515B495514_001,VEH_1934,4,D_95,2023-05-16 10:52,0,60,2023-05-16 11:52,Yes,33.15,420,900,5
Null,VEH_1934,5,O_279,2023-05-16 12:21,0,0,2023-05-16 12:21,Null,0.0,0,1440,-1
20230516B499922_001,VEH_1934,6,D_7,2023-05-16 12:36,24,60,2023-05-16 14:00,Yes,20.51,780,1080,6
M18410196,VEH_1934,7,D_362,2023-05-16 14:18,222,60,2023-05-16 19:00,Yes,11.87,1080,120,6
Null,VEH_1934,8,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002108_001,VEH_1934,9,D_108,Null,Null,Null,Null,No,16.98,420,900,8
20230517B002325_001,VEH_1934,10,D_108,Null,Null,Null,Null,No,19.54,420,900,8
Null,VEH_1935,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495125_001,VEH_1935,2,D_64,2023-05-16 05:00,120,60,2023-05-16 08:00,Yes,28.4,420,900,1
Null,VEH_1935,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408195,VEH_1935,4,D_947,Null,Null,Null,Null,No,24.45,600,1020,7
M18409519,VEH_1935,5,D_404,Null,Null,Null,Null,No,13.72,600,1020,8
Null,VEH_1936,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495184_001,VEH_1936,2,D_62,2023-05-16 05:00,300,60,2023-05-16 11:00,Yes,30.75,600,1020,4
Null,VEH_1937,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B497672_001,VEH_1937,2,D_65,2023-05-16 04:46,314,60,2023-05-16 11:00,Yes,27.08,600,1020,4
20230516B001115_001,VEH_1937,3,D_205,2023-05-16 16:25,0,60,2023-05-16 17:25,Yes,14.81,780,1080,4
Null,VEH_1937,4,O_800,2023-05-16 18:29,0,0,2023-05-16 18:29,Null,0.0,0,1440,-1
20230515B498319_001,VEH_1937,5,D_11,2023-05-16 19:26,0,60,2023-05-16 20:26,Yes,22.08,1080,120,7
20230515B498185_001,VEH_1937,6,D_196,2023-05-16 20:33,0,60,2023-05-16 21:33,Yes,16.99,1080,120,7
Null,VEH_1938,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230517B002084_001,VEH_1938,2,D_208,Null,Null,Null,Null,No,19.37,1080,120,8
20230515B495094_001,VEH_1938,3,D_45,Null,Null,Null,Null,No,19.49,420,900,7
Null,VEH_1939,1,O_495,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230515B495167_001,VEH_1939,2,D_56,2023-05-16 05:02,298,60,2023-05-16 11:00,Yes,28.5,600,1020,3
Null,VEH_1939,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18408497,VEH_1939,4,D_273,Null,Null,Null,Null,No,30.58,600,1020,7
Null,VEH_1940,1,O_276,2023-05-16 07:12,0,0,2023-05-16 07:12,Null,0.0,0,1440,-1
20230515B495340_001,VEH_1940,2,D_214,2023-05-16 10:34,146,60,2023-05-16 14:00,Yes,23.91,780,1080,5
20230515B495961_001,VEH_1940,3,D_86,2023-05-16 16:36,0,60,2023-05-16 17:36,Yes,15.78,780,1080,5
Null,VEH_1940,4,O_537,2023-05-16 18:11,0,0,2023-05-16 18:11,Null,0.0,0,1440,-1
M18408218,VEH_1940,5,D_488,2023-05-16 18:28,0,60,2023-05-16 19:28,Yes,17.37,1080,120,7
Null,VEH_1940,6,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230517B002086_001,VEH_1940,7,D_233,Null,Null,Null,Null,No,30.14,600,1020,8
Null,VEH_1941,1,O_495,2023-05-16 18:00,0,0,2023-05-16 18:00,Null,0.0,0,1440,-1
20230516B001117_001,VEH_1941,2,D_205,Null,Null,Null,Null,No,28.11,0,360,6
20230515B497975_001,VEH_1941,3,D_24,Null,Null,Null,Null,No,13.86,600,1020,7
Null,VEH_1942,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B497673_001,VEH_1942,2,D_72,2023-05-16 07:20,340,60,2023-05-16 14:00,Yes,23.85,780,1080,5
20230515B498480_001,VEH_1942,3,D_37,2023-05-16 14:22,0,60,2023-05-16 15:22,Yes,22.05,780,1080,3
Null,VEH_1942,4,O_26,2023-05-16 15:24,0,0,2023-05-16 15:24,Null,0.0,0,1440,-1
N_20230516939254,VEH_1942,5,D_233,Null,Null,Null,Null,No,29.96,420,900,6
20230516B499981_001,VEH_1942,6,D_233,2023-05-16 16:16,0,60,2023-05-16 17:16,Yes,18.42,780,1080,5
Null,VEH_1942,7,O_800,2023-05-16 18:38,0,0,2023-05-16 18:38,Null,0.0,0,1440,-1
20230516B000661_001,VEH_1942,8,D_1,Null,Null,Null,Null,No,29.15,0,360,6
20230516B001092_001,VEH_1942,9,D_1,Null,Null,Null,Null,No,21.82,0,360,6
Null,VEH_1942,10,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B499197_001,VEH_1942,11,D_124,Null,Null,Null,Null,No,24.37,0,360,8
20230516B498665_001,VEH_1942,12,D_34,Null,Null,Null,Null,No,22.77,420,900,8
Null,VEH_1943,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B498520_001,VEH_1943,2,D_1,2023-05-16 07:09,351,60,2023-05-16 14:00,Yes,34.16,780,1080,5
20230515B495164_001,VEH_1943,3,D_88,2023-05-16 17:56,4,60,2023-05-16 19:00,Yes,15.48,1080,120,5
Null,VEH_1944,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B498859_001,VEH_1944,2,D_93,2023-05-16 10:31,149,60,2023-05-16 14:00,Yes,22.36,780,1080,5
20230515B495123_001,VEH_1944,3,D_65,2023-05-16 14:59,0,60,2023-05-16 15:59,Yes,21.64,780,1080,4
Null,VEH_1945,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
N_20230515938779,VEH_1945,2,D_39,2023-05-16 11:00,120,60,2023-05-16 14:00,Yes,19.09,780,1080,5
MF2305156309489,VEH_1945,3,D_1750,2023-05-16 14:43,0,60,2023-05-16 15:43,Yes,25.66,780,1080,3
Null,VEH_1945,4,O_537,2023-05-16 18:17,0,0,2023-05-16 18:17,Null,0.0,0,1440,-1
M18408290,VEH_1945,5,D_340,Null,Null,Null,Null,No,29.15,0,360,7
MF2305176316785,VEH_1945,6,D_1235,Null,Null,Null,Null,No,16.9,0,360,6
Null,VEH_1946,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
N_20230515938856,VEH_1946,2,D_56,2023-05-16 11:02,118,60,2023-05-16 14:00,Yes,33.96,780,1080,5
20230515B495159_001,VEH_1946,3,D_149,2023-05-16 17:19,41,60,2023-05-16 19:00,Yes,15.88,1080,120,4
Null,VEH_1947,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
N_20230515938916,VEH_1947,2,D_34,2023-05-16 08:44,256,60,2023-05-16 14:00,Yes,26.44,780,1080,5
20230515B495066_001,VEH_1947,3,D_35,2023-05-16 14:08,0,60,2023-05-16 15:08,Yes,19.28,780,1080,4
Null,VEH_1948,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B495003_001,VEH_1948,2,D_5,2023-05-16 10:01,179,60,2023-05-16 14:00,Yes,23.42,780,1080,4
20230515B495101_001,VEH_1948,3,D_188,2023-05-16 15:23,0,60,2023-05-16 16:23,Yes,25.75,780,1080,4
Null,VEH_1949,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B497666_001,VEH_1949,2,D_43,2023-05-16 09:20,220,60,2023-05-16 14:00,Yes,30.65,780,1080,4
20230515B495068_001,VEH_1949,3,D_36,2023-05-16 17:48,12,60,2023-05-16 19:00,Yes,17.68,1080,120,5
Null,VEH_1950,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B000422_001,VEH_1950,2,D_109,2023-05-16 07:48,312,60,2023-05-16 14:00,Yes,27.49,780,1080,4
20230515B495062_001,VEH_1950,3,D_16,2023-05-16 17:24,36,60,2023-05-16 19:00,Yes,21.29,1080,120,5
Null,VEH_1951,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
MF2305156298618,VEH_1951,2,D_62,2023-05-16 11:00,120,60,2023-05-16 14:00,Yes,20.8,780,1080,4
20230515B495084_001,VEH_1951,3,D_24,2023-05-16 15:36,144,60,2023-05-16 19:00,Yes,25.35,1080,120,5
Null,VEH_1952,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230517B003438_001,VEH_1952,2,D_37,Null,Null,Null,Null,No,26.19,1080,120,8
20230515B495199_001,VEH_1952,3,D_94,Null,Null,Null,Null,No,24.54,420,900,7
Null,VEH_1953,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B495045_001,VEH_1953,2,D_5,2023-05-16 10:01,179,60,2023-05-16 14:00,Yes,34.16,780,1080,3
MF2305166315150,VEH_1953,3,D_1192,2023-05-16 14:59,181,60,2023-05-16 19:00,Yes,15.49,1080,120,4
Null,VEH_1954,1,O_495,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230515B495117_001,VEH_1954,2,D_27,2023-05-16 09:58,182,60,2023-05-16 14:00,Yes,23.83,780,1080,3
20230515B497684_001,VEH_1954,3,D_12,2023-05-16 17:09,51,60,2023-05-16 19:00,Yes,20.11,1080,120,5
Null,VEH_1956,1,O_495,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230515B495112_001,VEH_1956,2,D_50,2023-05-16 16:59,0,60,2023-05-16 17:59,Yes,15.02,600,1020,6
20230515B495111_001,VEH_1956,3,D_50,2023-05-16 16:59,61,60,2023-05-16 19:00,Yes,27.2,1080,120,5
Null,VEH_1956,4,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18410277,VEH_1956,5,D_523,Null,Null,Null,Null,No,30.26,420,900,8
M18409508,VEH_1956,6,D_264,Null,Null,Null,Null,No,14.18,600,1020,8
Null,VEH_1957,1,O_495,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230515B495218_001,VEH_1957,2,D_105,2023-05-16 17:08,0,60,2023-05-16 18:08,Yes,27.25,780,1080,6
20230515B497664_001,VEH_1957,3,D_39,2023-05-16 18:35,0,60,2023-05-16 19:35,Yes,20.13,1080,120,6
Null,VEH_1958,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230516B498864_001,VEH_1958,2,D_234,Null,Null,Null,Null,No,29.38,1080,120,8
MF2305176317089,VEH_1958,3,D_1195,Null,Null,Null,Null,No,21.58,420,900,8
Null,VEH_1959,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230517B002909_001,VEH_1959,2,D_108,Null,Null,Null,Null,No,16.26,1080,120,8
Null,VEH_1960,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230516B498808_001,VEH_1960,2,D_56,Null,Null,Null,Null,No,27.29,0,360,8
20230515B495121_001,VEH_1960,3,D_29,Null,Null,Null,Null,No,22.67,420,900,7
Null,VEH_1961,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230516B498875_001,VEH_1961,2,D_105,Null,Null,Null,Null,No,24.33,0,360,8
20230515B495162_001,VEH_1961,3,D_86,Null,Null,Null,Null,No,24.24,420,900,7
Null,VEH_1962,1,O_495,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
MF2305166311807,VEH_1962,2,D_1656,2023-05-16 16:46,74,60,2023-05-16 19:00,Yes,25.93,1080,120,6
20230515B495130_001,VEH_1962,3,D_70,2023-05-16 20:17,0,60,2023-05-16 21:17,Yes,23.42,1080,120,4
Null,VEH_1963,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
MF2305266367869,VEH_1963,2,D_1617,Null,Null,Null,Null,No,31.96,420,900,8
MF2305316389539,VEH_1963,3,D_2825,Null,Null,Null,Null,No,17.67,600,1020,8
Null,VEH_1964,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230515B495152_001,VEH_1964,2,D_46,Null,Null,Null,Null,No,32.74,420,900,7
20230515B495186_001,VEH_1964,3,D_89,Null,Null,Null,Null,No,17.92,420,900,6
Null,VEH_1965,1,O_495,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230515B495146_001,VEH_1965,2,D_76,2023-05-16 16:49,71,60,2023-05-16 19:00,Yes,23.45,1080,120,5
20230515B497976_001,VEH_1965,3,D_70,2023-05-16 19:36,0,60,2023-05-16 20:36,Yes,26.18,1080,120,4
Null,VEH_1966,1,O_495,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230516B000431_001,VEH_1966,2,D_209,2023-05-16 12:56,304,60,2023-05-16 19:00,Yes,30.92,1080,120,5
20230515B495161_001,VEH_1966,3,D_86,Null,Null,Null,Null,No,17.3,0,360,6
Null,VEH_1967,1,O_495,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
MF2305166311734,VEH_1967,2,D_2107,2023-05-16 12:33,327,60,2023-05-16 19:00,Yes,29.1,1080,120,5
MF2305176316406,VEH_1967,3,D_1760,Null,Null,Null,Null,No,15.25,0,360,6
Null,VEH_1968,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230515B495168_001,VEH_1968,2,D_56,Null,Null,Null,Null,No,25.55,420,900,7
20230516B498634_001,VEH_1968,3,D_29,Null,Null,Null,Null,No,22.54,420,900,7
Null,VEH_1969,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230515B497675_001,VEH_1969,2,D_76,Null,Null,Null,Null,No,34.29,420,900,7
Null,VEH_1970,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230516B000375_001,VEH_1970,2,D_109,Null,Null,Null,Null,No,22.94,420,900,7
20230516B000429_001,VEH_1970,3,D_109,Null,Null,Null,Null,No,22.06,420,900,7
Null,VEH_1971,1,O_495,2023-05-17 00:00,0,0,2023-05-17 00:00,Null,0.0,0,1440,-1
20230516B000385_001,VEH_1971,2,D_208,Null,Null,Null,Null,No,25.56,420,900,7
20230516B498811_001,VEH_1971,3,D_59,Null,Null,Null,Null,No,20.17,420,900,7
Null,VEH_2002,1,O_390,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305226348287,VEH_2002,2,D_1816,2023-05-15 04:52,128,60,2023-05-15 08:00,Yes,18.79,420,900,0
Null,VEH_2002,3,O_495,2023-05-16 10:04,0,0,2023-05-16 10:04,Null,0.0,0,1440,-1
20230516B498821_001,VEH_2002,4,D_1,2023-05-16 09:46,14,60,2023-05-16 11:00,Yes,26.82,600,1020,4
Null,VEH_2002,5,O_276,2023-05-16 12:10,0,0,2023-05-16 12:10,Null,0.0,0,1440,-1
20230516B000406_001,VEH_2002,6,D_108,2023-05-16 14:01,0,60,2023-05-16 15:01,Yes,18.95,780,1080,6
N_20230515938875,VEH_2002,7,D_186,2023-05-16 16:23,0,60,2023-05-16 17:23,Yes,7.38,780,1080,6
Null,VEH_2003,1,O_390,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305316391077,VEH_2003,2,D_1657,2023-05-15 11:00,120,60,2023-05-15 14:00,Yes,23.95,780,1080,1
Null,VEH_2004,1,O_390,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305316391129,VEH_2004,2,D_1657,2023-05-15 17:00,0,60,2023-05-15 18:00,Yes,18.95,780,1080,2
Null,VEH_2005,1,O_390,2023-05-16 12:00,0,0,2023-05-16 12:00,Null,0.0,0,1440,-1
20230516B000571_001,VEH_2005,2,D_108,2023-05-16 13:19,0,60,2023-05-16 14:19,Yes,19.41,420,900,6
Null,VEH_2005,3,O_800,2023-05-16 15:03,0,0,2023-05-16 15:03,Null,0.0,0,1440,-1
20230515B498291_001,VEH_2005,4,D_162,Null,Null,Null,Null,No,19.65,420,900,6
Null,VEH_2006,1,O_390,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
20230516B000860_001,VEH_2006,2,D_108,2023-05-16 01:19,0,60,2023-05-16 02:19,Yes,12.38,1080,120,4
MF2305226348313,VEH_2006,3,D_1816,2023-05-16 07:58,0,60,2023-05-16 08:58,Yes,13.35,420,900,4
Null,VEH_2006,4,O_640,2023-05-16 12:27,0,0,2023-05-16 12:27,Null,0.0,0,1440,-1
MF2305166315508,VEH_2006,5,D_2153,2023-05-16 17:47,13,60,2023-05-16 19:00,Yes,24.19,1080,120,6
Null,VEH_2006,6,O_62,2023-05-16 19:35,0,0,2023-05-16 19:35,Null,0.0,0,1440,-1
M18408606,VEH_2006,7,D_405,Null,Null,Null,Null,No,21.66,0,360,6
Null,VEH_2006,8,O_19,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230516B498978_010,VEH_2006,9,D_115,Null,Null,Null,Null,No,22.95,0,360,6
Null,VEH_2007,1,O_390,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305176324215,VEH_2007,2,D_1657,2023-05-15 17:00,0,60,2023-05-15 18:00,Yes,19.52,600,1020,2
Null,VEH_2008,1,O_390,2023-05-16 00:00,0,0,2023-05-16 00:00,Null,0.0,0,1440,-1
MF2305126294382,VEH_2008,2,D_1268,2023-05-16 04:42,138,60,2023-05-16 08:00,Yes,18.33,420,900,2
Null,VEH_2008,3,O_42,2023-05-16 12:34,0,0,2023-05-16 12:34,Null,0.0,0,1440,-1
MF2305166312881,VEH_2008,4,D_1295,2023-05-16 17:49,11,60,2023-05-16 19:00,Yes,22.51,1080,120,5
Null,VEH_2008,5,O_614,2023-05-16 19:45,0,0,2023-05-16 19:45,Null,0.0,0,1440,-1
MF2305176322595,VEH_2008,6,D_1817,Null,Null,Null,Null,No,24.45,1080,120,7
Null,VEH_2009,1,O_390,2023-05-16 06:00,0,0,2023-05-16 06:00,Null,0.0,0,1440,-1
20230516B001024_001,VEH_2009,2,D_1,2023-05-16 07:15,0,60,2023-05-16 08:15,Yes,25.93,420,900,5
Null,VEH_2009,3,O_276,2023-05-16 12:10,0,0,2023-05-16 12:10,Null,0.0,0,1440,-1
