ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,cbm,start,end,group
20230515B494786_001,VEH_1351,6,D_113,Null,Null,Null,Null,No,19.8,0,360,2
Null,VEH_1352,1,O_276,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
N_20230513933383,VEH_1352,2,D_73,2023-05-15 02:08,0,60,2023-05-15 03:08,Yes,30.62,0,360,0
Null,VEH_1352,3,O_276,2023-05-15 08:09,0,0,2023-05-15 08:09,Null,0.0,0,1440,-1
20230513B494169_001,VEH_1352,4,D_45,2023-05-15 10:38,0,60,2023-05-15 11:38,Yes,27.36,600,1020,0
Null,VEH_1352,5,O_45,2023-05-15 13:32,0,0,2023-05-15 13:32,Null,0.0,0,1440,-1
20230515B498100_001,VEH_1352,6,D_12,2023-05-15 14:14,0,60,2023-05-15 15:14,Yes,22.98,420,900,2
Null,VEH_1353,1,O_276,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230513B494477_001,VEH_1353,2,D_121,2023-05-15 02:11,0,60,2023-05-15 03:11,Yes,28.26,0,360,0
Null,VEH_1353,3,O_800,2023-05-15 06:28,0,0,2023-05-15 06:28,Null,0.0,0,1440,-1
20230515B495759_001,VEH_1353,4,D_59,2023-05-15 06:30,30,60,2023-05-15 08:00,Yes,27.13,420,900,0
Null,VEH_1353,5,O_800,2023-05-15 12:10,0,0,2023-05-15 12:10,Null,0.0,0,1440,-1
20230515B497470_001,VEH_1353,6,D_109,2023-05-15 14:37,0,60,2023-05-15 15:37,Yes,27.85,420,900,2
Null,VEH_1353,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494552_001,VEH_1353,8,D_146,Null,Null,Null,Null,No,28.51,1080,120,3
Null,VEH_1354,1,O_276,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230513B494110_001,VEH_1354,2,D_116,2023-05-15 02:41,0,60,2023-05-15 03:41,Yes,27.15,0,360,0
Null,VEH_1354,3,O_800,2023-05-15 07:09,0,0,2023-05-15 07:09,Null,0.0,0,1440,-1
20230515B497469_001,VEH_1354,4,D_109,2023-05-15 09:16,0,60,2023-05-15 10:16,Yes,28.33,420,900,1
Null,VEH_1354,5,O_276,2023-05-15 12:50,0,0,2023-05-15 12:50,Null,0.0,0,1440,-1
20230513B494263_001,VEH_1354,6,D_93,2023-05-15 15:26,0,60,2023-05-15 16:26,Yes,30.56,600,1020,2
Null,VEH_1355,1,O_276,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230513B494255_001,VEH_1355,2,D_90,2023-05-15 04:20,0,60,2023-05-15 05:20,Yes,28.12,0,360,0
Null,VEH_1355,3,O_537,2023-05-15 06:48,0,0,2023-05-15 06:48,Null,0.0,0,1440,-1
M18406009,VEH_1355,4,D_376,2023-05-15 10:54,0,60,2023-05-15 11:54,Yes,30.11,600,1020,0
Null,VEH_1355,5,O_800,2023-05-15 13:18,0,0,2023-05-15 13:18,Null,0.0,0,1440,-1
20230515B498311_001,VEH_1355,6,D_97,Null,Null,Null,Null,No,31.12,1080,120,0
Null,VEH_1355,7,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498424_001,VEH_1355,8,D_130,Null,Null,Null,Null,No,27.6,0,360,2
Null,VEH_1356,1,O_276,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
20230513B494205_001,VEH_1356,2,D_144,2023-05-15 04:17,163,60,2023-05-15 08:00,Yes,27.87,420,900,0
Null,VEH_1356,3,O_537,2023-05-15 12:31,0,0,2023-05-15 12:31,Null,0.0,0,1440,-1
MF2305176323884,VEH_1356,4,D_1184,Null,Null,Null,Null,No,27.44,780,1080,0
Null,VEH_1356,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494303_001,VEH_1356,6,D_205,Null,Null,Null,Null,No,29.07,0,360,3
Null,VEH_1357,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494112_001,VEH_1357,2,D_18,2023-05-15 14:49,0,60,2023-05-15 15:49,Yes,31.03,420,900,2
Null,VEH_1357,3,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18405903,VEH_1357,4,D_276,Null,Null,Null,Null,No,27.66,1080,120,3
Null,VEH_1358,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494119_001,VEH_1358,2,D_125,2023-05-15 08:54,0,60,2023-05-15 09:54,Yes,30.52,420,900,1
Null,VEH_1358,3,O_26,2023-05-15 12:36,0,0,2023-05-15 12:36,Null,0.0,0,1440,-1
20230515B498444_001,VEH_1358,4,D_109,Null,Null,Null,Null,No,28.09,1080,120,0
Null,VEH_1358,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494167_001,VEH_1358,6,D_135,Null,Null,Null,Null,No,27.34,1080,120,3
Null,VEH_1359,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494213_001,VEH_1359,2,D_74,2023-05-15 08:17,103,60,2023-05-15 11:00,Yes,30.96,600,1020,1
Null,VEH_1359,3,O_26,2023-05-15 12:16,0,0,2023-05-15 12:16,Null,0.0,0,1440,-1
20230515B498435_001,VEH_1359,4,D_55,2023-05-15 12:42,18,60,2023-05-15 14:00,Yes,20.62,780,1080,0
Null,VEH_1359,5,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18405902,VEH_1359,6,D_276,Null,Null,Null,Null,No,27.61,0,360,2
Null,VEH_1360,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494039_001,VEH_1360,2,D_170,2023-05-15 09:03,57,60,2023-05-15 11:00,Yes,28.77,600,1020,0
Null,VEH_1360,3,O_800,2023-05-15 13:22,0,0,2023-05-15 13:22,Null,0.0,0,1440,-1
20230515B497262_001,VEH_1360,4,D_1,Null,Null,Null,Null,No,31.92,1080,120,2
Null,VEH_1360,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494210_001,VEH_1360,6,D_73,Null,Null,Null,Null,No,29.47,0,360,3
Null,VEH_1361,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494125_001,VEH_1361,2,D_8,2023-05-15 08:39,261,60,2023-05-15 14:00,Yes,15.56,780,1080,1
20230513B494147_001,VEH_1361,3,D_8,2023-05-15 08:39,261,60,2023-05-15 14:00,Yes,17.34,780,1080,1
Null,VEH_1361,4,O_26,2023-05-15 14:35,0,0,2023-05-15 14:35,Null,0.0,0,1440,-1
20230515B498432_001,VEH_1361,5,D_1,2023-05-15 16:35,0,60,2023-05-15 17:35,Yes,30.53,780,1080,2
Null,VEH_1361,6,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230513B494164_001,VEH_1361,7,D_134,Null,Null,Null,Null,No,32.49,0,360,1
Null,VEH_1362,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494206_001,VEH_1362,2,D_70,2023-05-15 10:26,154,60,2023-05-15 14:00,Yes,15.43,780,1080,1
20230513B494295_001,VEH_1362,3,D_63,2023-05-15 16:30,0,60,2023-05-15 17:30,Yes,16.6,780,1080,0
Null,VEH_1362,4,O_73,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305316383901,VEH_1362,5,D_1963,Null,Null,Null,Null,No,32.38,0,360,0
Null,VEH_1363,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494220_001,VEH_1363,2,D_147,2023-05-15 08:36,264,60,2023-05-15 14:00,Yes,19.2,780,1080,1
20230513B493841_001,VEH_1363,3,D_18,2023-05-15 15:02,0,60,2023-05-15 16:02,Yes,12.35,780,1080,0
Null,VEH_1363,4,O_26,2023-05-15 16:45,0,0,2023-05-15 16:45,Null,0.0,0,1440,-1
20230515B498403_001,VEH_1363,5,D_178,2023-05-15 16:44,0,60,2023-05-15 17:44,Yes,32.75,780,1080,2
Null,VEH_1364,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494231_001,VEH_1364,2,D_41,2023-05-15 08:38,262,60,2023-05-15 14:00,Yes,20.69,780,1080,1
Null,VEH_1364,3,O_26,2023-05-15 14:33,0,0,2023-05-15 14:33,Null,0.0,0,1440,-1
20230515B495616_001,VEH_1364,4,D_233,Null,Null,Null,Null,No,27.33,1080,120,1
Null,VEH_1364,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495069_001,VEH_1364,6,D_38,Null,Null,Null,Null,No,27.72,0,360,3
Null,VEH_1365,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494256_001,VEH_1365,2,D_157,2023-05-15 10:00,180,60,2023-05-15 14:00,Yes,21.23,780,1080,1
Null,VEH_1365,3,O_42,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156309712,VEH_1365,4,D_1295,Null,Null,Null,Null,No,30.01,1080,120,2
Null,VEH_1366,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494296_001,VEH_1366,2,D_114,2023-05-15 08:17,283,60,2023-05-15 14:00,Yes,19.33,780,1080,1
20230513B494328_001,VEH_1366,3,D_32,2023-05-15 14:45,0,60,2023-05-15 15:45,Yes,13.27,780,1080,0
Null,VEH_1366,4,O_26,2023-05-15 16:27,0,0,2023-05-15 16:27,Null,0.0,0,1440,-1
20230515B495817_001,VEH_1366,5,D_233,Null,Null,Null,Null,No,29.76,780,1080,0
Null,VEH_1366,6,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498486_001,VEH_1366,7,D_205,Null,Null,Null,Null,No,29.79,0,360,1
Null,VEH_1367,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494500_001,VEH_1367,2,D_98,2023-05-15 07:38,322,60,2023-05-15 14:00,Yes,31.45,780,1080,1
Null,VEH_1367,3,O_800,2023-05-15 14:40,0,0,2023-05-15 14:40,Null,0.0,0,1440,-1
20230515B497369_001,VEH_1367,4,D_146,2023-05-15 15:10,0,60,2023-05-15 16:10,Yes,29.34,780,1080,0
Null,VEH_1367,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497331_001,VEH_1367,6,D_113,Null,Null,Null,Null,No,27.94,1080,120,3
Null,VEH_1368,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18406125,VEH_1368,2,D_410,2023-05-15 10:11,169,60,2023-05-15 14:00,Yes,23.44,780,1080,1
Null,VEH_1368,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156298395,VEH_1368,4,D_1245,Null,Null,Null,Null,No,28.74,0,360,0
Null,VEH_1369,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166312389,VEH_1369,2,D_1788,2023-05-15 09:57,183,60,2023-05-15 14:00,Yes,20.51,780,1080,1
Null,VEH_1370,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B493966_001,VEH_1370,2,D_67,2023-05-15 08:04,296,60,2023-05-15 14:00,Yes,20.83,780,1080,0
Null,VEH_1370,3,O_800,2023-05-15 14:32,0,0,2023-05-15 14:32,Null,0.0,0,1440,-1
20230515B497245_001,VEH_1370,4,D_132,2023-05-15 14:51,0,60,2023-05-15 15:51,Yes,28.31,780,1080,2
Null,VEH_1371,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494003_001,VEH_1371,2,D_56,2023-05-15 10:20,160,60,2023-05-15 14:00,Yes,30.79,780,1080,0
Null,VEH_1371,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406200,VEH_1371,4,D_339,Null,Null,Null,Null,No,28.39,0,360,1
Null,VEH_1372,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494012_001,VEH_1372,2,D_159,2023-05-15 10:33,147,60,2023-05-15 14:00,Yes,20.81,780,1080,0
Null,VEH_1372,3,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406259,VEH_1372,4,D_273,Null,Null,Null,Null,No,32.25,0,360,1
Null,VEH_1373,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494048_001,VEH_1373,2,D_63,2023-05-15 09:37,203,60,2023-05-15 14:00,Yes,18.23,780,1080,0
20230513B494324_001,VEH_1373,3,D_5,Null,Null,Null,Null,No,13.6,1080,120,1
Null,VEH_1373,4,O_73,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305316385743,VEH_1373,5,D_1968,Null,Null,Null,Null,No,19.89,0,360,1
Null,VEH_1374,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494145_001,VEH_1374,2,D_38,2023-05-15 08:00,300,60,2023-05-15 14:00,Yes,32.02,780,1080,0
Null,VEH_1374,3,O_800,2023-05-15 14:23,0,0,2023-05-15 14:23,Null,0.0,0,1440,-1
20230515B497349_001,VEH_1374,4,D_68,2023-05-15 14:32,0,60,2023-05-15 15:32,Yes,25.05,780,1080,0
Null,VEH_1374,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498127_001,VEH_1374,6,D_7,Null,Null,Null,Null,No,31.39,0,360,2
Null,VEH_1375,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494158_001,VEH_1375,2,D_26,2023-05-15 08:34,266,60,2023-05-15 14:00,Yes,20.03,780,1080,0
Null,VEH_1375,3,O_800,2023-05-15 15:05,0,0,2023-05-15 15:05,Null,0.0,0,1440,-1
20230515B497436_001,VEH_1375,4,D_87,2023-05-15 15:01,0,60,2023-05-15 16:01,Yes,29.28,780,1080,2
Null,VEH_1375,5,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495824_001,VEH_1375,6,D_233,Null,Null,Null,Null,No,31.61,1080,120,3
Null,VEH_1376,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494175_001,VEH_1376,2,D_196,2023-05-15 08:35,265,60,2023-05-15 14:00,Yes,28.88,780,1080,0
Null,VEH_1376,3,O_800,2023-05-15 15:05,0,0,2023-05-15 15:05,Null,0.0,0,1440,-1
20230515B498269_001,VEH_1376,4,D_152,Null,Null,Null,Null,No,27.35,1080,120,2
Null,VEH_1376,5,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498429_001,VEH_1376,6,D_1,Null,Null,Null,Null,No,30.41,1080,120,3
Null,VEH_1377,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494187_001,VEH_1377,2,D_27,2023-05-15 09:59,181,60,2023-05-15 14:00,Yes,27.46,780,1080,0
Null,VEH_1378,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494201_001,VEH_1378,2,D_113,2023-05-15 08:56,244,60,2023-05-15 14:00,Yes,29.75,780,1080,0
Null,VEH_1378,3,O_279,2023-05-15 14:19,0,0,2023-05-15 14:19,Null,0.0,0,1440,-1
M18406371,VEH_1378,4,D_938,Null,Null,Null,Null,No,27.15,1080,120,0
Null,VEH_1378,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
MF2305156298522,VEH_1378,6,D_1181,Null,Null,Null,Null,No,28.71,1080,120,3
Null,VEH_1379,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494217_001,VEH_1379,2,D_146,2023-05-15 08:22,278,60,2023-05-15 14:00,Yes,22.39,780,1080,0
Null,VEH_1379,3,O_800,2023-05-15 14:49,0,0,2023-05-15 14:49,Null,0.0,0,1440,-1
20230515B497370_001,VEH_1379,4,D_146,Null,Null,Null,Null,No,27.52,1080,120,1
Null,VEH_1379,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498160_001,VEH_1379,6,D_131,Null,Null,Null,Null,No,27.34,0,360,3
Null,VEH_1380,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494229_001,VEH_1380,2,D_83,2023-05-15 09:23,217,60,2023-05-15 14:00,Yes,25.75,780,1080,0
Null,VEH_1381,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494248_001,VEH_1381,2,D_60,2023-05-15 07:48,312,60,2023-05-15 14:00,Yes,20.43,780,1080,0
Null,VEH_1381,3,O_276,2023-05-15 15:48,0,0,2023-05-15 15:48,Null,0.0,0,1440,-1
20230513B494203_001,VEH_1381,4,D_68,Null,Null,Null,Null,No,31.17,1080,120,2
Null,VEH_1381,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498344_001,VEH_1381,6,D_38,Null,Null,Null,Null,No,29.24,0,360,0
Null,VEH_1382,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230515B494925_001,VEH_1382,2,D_173,2023-05-15 07:38,322,60,2023-05-15 14:00,Yes,16.82,780,1080,0
20230513B493925_001,VEH_1382,3,D_206,Null,Null,Null,Null,No,13.65,1080,120,0
Null,VEH_1383,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18408074,VEH_1383,2,D_390,2023-05-15 09:32,208,60,2023-05-15 14:00,Yes,30.56,780,1080,0
Null,VEH_1384,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166312379,VEH_1384,2,D_1788,2023-05-15 09:57,183,60,2023-05-15 14:00,Yes,22.69,780,1080,0
Null,VEH_1385,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305166312387,VEH_1385,2,D_1788,2023-05-15 09:57,183,60,2023-05-15 14:00,Yes,25.59,780,1080,0
Null,VEH_1387,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
M18406153,VEH_1387,2,D_410,2023-05-15 16:11,0,60,2023-05-15 17:11,Yes,16.88,780,1080,2
20230513B494314_001,VEH_1387,3,D_50,Null,Null,Null,Null,No,15.6,1080,120,0
Null,VEH_1387,4,O_537,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406251,VEH_1387,5,D_286,Null,Null,Null,Null,No,28.29,0,360,0
Null,VEH_1390,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494251_001,VEH_1390,2,D_61,Null,Null,Null,Null,No,29.53,1080,120,1
Null,VEH_1391,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230515B494934_001,VEH_1391,2,D_105,2023-05-15 16:34,0,60,2023-05-15 17:34,Yes,30.89,600,1020,2
Null,VEH_1399,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494297_001,VEH_1399,2,D_231,2023-05-15 14:20,0,60,2023-05-15 15:20,Yes,27.95,600,1020,2
Null,VEH_1399,3,O_45,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498097_001,VEH_1399,4,D_19,Null,Null,Null,Null,No,10.37,0,360,3
Null,VEH_1402,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
20230513B494478_001,VEH_1402,2,D_132,2023-05-15 08:38,262,60,2023-05-15 14:00,Yes,33.59,780,1080,1
Null,VEH_1402,3,O_800,2023-05-15 15:09,0,0,2023-05-15 15:09,Null,0.0,0,1440,-1
20230515B497620_001,VEH_1402,4,D_81,2023-05-15 15:31,0,60,2023-05-15 16:31,Yes,33.74,780,1080,2
Null,VEH_1402,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498466_001,VEH_1402,6,D_1,Null,Null,Null,Null,No,24.08,0,360,2
Null,VEH_1402,7,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18407865,VEH_1402,8,D_424,Null,Null,Null,Null,No,33.01,1080,120,3
Null,VEH_1403,1,O_276,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
M18408068,VEH_1403,2,D_294,2023-05-15 10:26,154,60,2023-05-15 14:00,Yes,37.11,780,1080,1
Null,VEH_1404,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494311_001,VEH_1404,2,D_132,2023-05-15 14:38,0,60,2023-05-15 15:38,Yes,38.41,420,900,2
Null,VEH_1406,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494252_001,VEH_1406,2,D_62,Null,Null,Null,Null,No,25.05,1080,120,2
M18406151,VEH_1406,3,D_410,Null,Null,Null,Null,No,15.97,1080,120,0
Null,VEH_1411,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494634_001,VEH_1411,2,D_56,Null,Null,Null,Null,No,16.44,1080,120,2
20230513B494193_001,VEH_1411,3,D_64,Null,Null,Null,Null,No,25.37,1080,120,1
Null,VEH_1412,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494258_001,VEH_1412,2,D_159,2023-05-15 16:33,0,60,2023-05-15 17:33,Yes,15.75,600,1020,2
20230513B494299_001,VEH_1412,3,D_105,Null,Null,Null,Null,No,19.48,1080,120,0
Null,VEH_1416,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494277_001,VEH_1416,2,D_98,Null,Null,Null,Null,No,25.35,1080,120,1
20230513B494108_001,VEH_1416,3,D_4,Null,Null,Null,Null,No,16.64,0,360,2
Null,VEH_1420,1,O_276,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
20230513B494176_001,VEH_1420,2,D_196,Null,Null,Null,Null,No,34.27,1080,120,1
Null,VEH_1422,1,O_276,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
20230513B494153_001,VEH_1422,2,D_23,Null,Null,Null,Null,No,22.79,0,360,1
MF2305166312385,VEH_1422,3,D_1788,Null,Null,Null,Null,No,18.43,420,900,3
Null,VEH_1425,1,O_276,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
20230515B494880_001,VEH_1425,2,D_93,Null,Null,Null,Null,No,23.55,0,360,1
20230513B494109_001,VEH_1425,3,D_111,Null,Null,Null,Null,No,17.42,600,1020,3
Null,VEH_1552,1,O_428,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156310991,VEH_1552,2,D_1727,Null,Null,Null,Null,No,15.98,0,360,2
Null,VEH_1553,1,O_428,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305306377254,VEH_1553,2,D_2722,2023-05-15 09:41,0,60,2023-05-15 10:41,Yes,22.09,420,900,1
Null,VEH_1553,3,O_800,2023-05-15 12:58,0,0,2023-05-15 12:58,Null,0.0,0,1440,-1
20230515B497411_001,VEH_1553,4,D_41,2023-05-15 13:15,0,60,2023-05-15 14:15,Yes,22.25,420,900,2
Null,VEH_1553,5,O_800,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B497585_001,VEH_1553,6,D_170,Null,Null,Null,Null,No,17.64,0,360,3
Null,VEH_1554,1,O_428,2023-05-15 18:00,0,0,2023-05-15 18:00,Null,0.0,0,1440,-1
MF2305156310984,VEH_1554,2,D_2102,Null,Null,Null,Null,No,21.28,0,360,1
Null,VEH_1652,1,O_555,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305156310820,VEH_1652,2,D_2100,2023-05-15 09:50,0,60,2023-05-15 10:50,Yes,23.29,420,900,1
Null,VEH_1652,3,O_800,2023-05-15 14:49,0,0,2023-05-15 14:49,Null,0.0,0,1440,-1
20230515B497189_001,VEH_1652,4,D_191,2023-05-15 14:45,0,60,2023-05-15 15:45,Yes,23.99,600,1020,2
Null,VEH_1652,5,O_26,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495814_001,VEH_1652,6,D_108,Null,Null,Null,Null,No,25.81,0,360,2
Null,VEH_1653,1,O_555,2023-05-15 06:00,0,0,2023-05-15 06:00,Null,0.0,0,1440,-1
MF2305156310900,VEH_1653,2,D_2100,2023-05-15 09:50,190,60,2023-05-15 14:00,Yes,13.62,780,1080,0
Null,VEH_1653,3,O_800,2023-05-15 16:49,0,0,2023-05-15 16:49,Null,0.0,0,1440,-1
20230515B495976_001,VEH_1653,4,D_233,Null,Null,Null,Null,No,25.61,780,1080,0
Null,VEH_1653,5,O_276,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B494829_001,VEH_1653,6,D_83,Null,Null,Null,Null,No,22.02,0,360,3
Null,VEH_1654,1,O_555,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305156310485,VEH_1654,2,D_2100,2023-05-15 15:50,0,60,2023-05-15 16:50,Yes,24.53,600,1020,2
Null,VEH_1657,1,O_555,2023-05-15 12:00,0,0,2023-05-15 12:00,Null,0.0,0,1440,-1
MF2305306377963,VEH_1657,2,D_2740,Null,Null,Null,Null,No,16.98,1080,120,2
Null,VEH_1657,3,O_279,Null,Null,Null,Null,Null,0.0,0,1440,-1
M18406318,VEH_1657,4,D_697,Null,Null,Null,Null,No,26.17,0,360,1
Null,VEH_1752,1,O_614,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305236350943,VEH_1752,2,D_1757,2023-05-15 04:53,0,60,2023-05-15 05:53,Yes,24.53,0,360,0
Null,VEH_1752,3,O_73,2023-05-15 06:21,0,0,2023-05-15 06:21,Null,0.0,0,1440,-1
MF2305316385707,VEH_1752,4,D_1968,2023-05-15 10:07,0,60,2023-05-15 11:07,Yes,19.71,600,1020,1
Null,VEH_1753,1,O_614,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305176316922,VEH_1753,2,D_1561,2023-05-15 05:34,86,60,2023-05-15 08:00,Yes,16.73,420,900,0
Null,VEH_1753,3,O_42,2023-05-15 12:30,0,0,2023-05-15 12:30,Null,0.0,0,1440,-1
MF2305156309754,VEH_1753,4,D_1295,Null,Null,Null,Null,No,21.09,1080,120,0
Null,VEH_1753,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B498482_001,VEH_1753,6,D_209,Null,Null,Null,Null,No,19.25,0,360,1
Null,VEH_1754,1,O_614,2023-05-15 00:00,0,0,2023-05-15 00:00,Null,0.0,0,1440,-1
MF2305176322262,VEH_1754,2,D_1628,2023-05-15 05:37,83,60,2023-05-15 08:00,Yes,20.74,420,900,0
Null,VEH_1754,3,O_42,2023-05-15 12:34,0,0,2023-05-15 12:34,Null,0.0,0,1440,-1
MF2305156309718,VEH_1754,4,D_1295,Null,Null,Null,Null,No,11.76,1080,120,1
Null,VEH_1754,5,O_495,Null,Null,Null,Null,Null,0.0,0,1440,-1
20230515B495090_001,VEH_1754,6,D_44,Null,Null,Null,Null,No,22.65,0,360,1
